"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"27118","TQB25B","TB","91 Day T-Bill 13 Feb 25",0.01,1,"","",0,1,"IN002024X326",0,0,0,0,"","","",0,0,0,104.87,94.88,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D130225"
"27119","THE25B","TB","182 Day T-Bill 15 May 25",0.01,1,"","",0,100,"IN002024Y316",0,0,99.8,99.76,"","","",0,0,0,104.79,94.81,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D150525"
"27120","TYK25B","TB","364 Day T-Bill 13 Nov 25",0.01,1,"","",0,100,"IN002024Z313",0,0,99.95,97.02,"","","",0,0,0,104.94,94.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D131125"
"27123","NEELIN","SM","NEELAM LINENS GARMENTS IND LTD",0.01,1,"","",0,10,"INE0N1401016",22,6.1,74.4,6.1,"","","",0,0,0,7.35,6.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NEELAM"
"27140","EONELE","BE","EON ELECTRIC LIMITED",0.01,1,"","",0,5,"INE076H01025",0,0,203,5.65,"","","",0,0,0,6.72,6.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EON"
"27143","ONYBIO","ST","ONYX BIOTEC LIMITED",0.01,1,"","",0,10,"INE0WVU01018",50,24.2,97.45,24.2,"","","",0,0,0,39.1,35.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ONYX"
"27144","ZINLOG","EQ","BLACKBUCK LIMITED",0.01,1,"","",0,1,"INE0UIZ01018",748,496,748,248.35,"","","",0,0,0,758.85,505.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BLACKBUCK"
"2715","MTATEC","BE","MTAR TECHNOLOGIES LIMITED",0.01,1,"","",0,10,"INE864I01014",8714,1752.6,8714,860,"","","",0,0,0,7562,6842,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MTARTECH"
"27155","TQB25C","TB","91 Day T-Bill 21 Feb 25",0.01,1,"","",0,100,"IN002024X334",0,0,0,0,"","","",0,0,0,104.8,94.81,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D210225"
"27156","THE25C","TB","182 Day T-Bill 23 May 25",0.01,1,"","",0,100,"IN002024Y324",0,0,0,0,"","","",0,0,0,103.24,93.41,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D230525"
"27157","TYK25C","TB","364 Day T-Bill 21 Nov 25",0.01,1,"","",0,100,"IN002024Z321",0,0,99.8,96.73,"","","",0,0,0,104.79,94.81,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D211125"
"2716","BUTGAN","EQ","BUTTERFLY GANDHIMATHI APPLIANC",0.01,1,"","",0,10,"INE295F01017",823.85,565.8,1903.35,83,"","","",0,0,0,702.95,468.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BUTTERFLY"
"27161","CININD","EQ","CINELINE INDIA LIMITED",0.01,1,"","",0,5,"INE704H01022",104.4,73.35,213.65,6.15,"","","",0,0,0,108.43,72.29,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CINELINE"
"2717","PREWIR","EQ","PRECISION WIRES INDIA LTD",0.01,1,"","",0,1,"INE372C01037",524.9,179.52,524.9,0.51,"","","",0,0,0,574.05,382.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRECWIRE"
"27170","709G74","GS","7.09% G-Sec. 25 Jan 74",0.01,1,"","",0,1,"IN0020240142",0,0,0,0,"","","",0,0,0,100.17,90.63,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","709GS2074"
"27171","RAUINT","EQ","RACL GEARTECH LIMITED",0.01,1,"","",0,10,"INE704B01017",1927.7,900.1,1927.7,658.05,"","","",0,0,0,2113,1408.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RACLGEAR"
"27176","NTPGRE","EQ","NTPC GREEN ENERGY LIMITED",0.01,1,"","",0,10,"INE0ONG01011",119.95,84,155.35,84,"","","",0,0,0,106.26,70.84,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NTPCGREEN"
"27208","TQB25D","TB","91 Day T-Bill 27 Feb 25",0.01,1,"","",0,100,"IN002024X342",0,0,0,0,"","","",0,0,0,103.33,93.48,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D270225"
"27209","THE25D","TB","182 Day T-Bill 29 May 25",0.01,1,"","",0,100,"IN002024Y332",0,0,0,0,"","","",0,0,0,104.03,94.12,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D290525"
"27210","TYK25D","TB","364 Day T-Bill 27 Nov 25",0.01,1,"","",0,100,"IN002024Z339",0,0,99.9,97.16,"","","",0,0,0,104.68,94.72,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D271125"
"27213","ENVINF","EQ","ENVIRO INFRA ENGINEERS LIMITED",0.01,1,"","",0,10,"INE0LLY01014",276.1,134.71,391.6,134.71,"","","",0,0,0,240.01,160.01,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EIEL"
"27225","LAMIND","ST","LAMOSAIC INDIA LIMITED",0.01,1,"","",0,10,"INE0R0201012",61.55,20.45,172.2,20.45,"","","",0,0,0,52.7,47.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LAMOSAIC"
"2723","PREAUT","EQ","AURIQUE LIMITED",0.01,1,"","",0,10,"INE766A01026",12.7,4.65,73.33,0.75,"","","",0,0,0,7.75,6.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PAEL"
"27262","CMMINF","SZ","CMM INFRAPROJECTS LIMITED",0.01,1,"","",0,10,"INE289S01013",0,0,105.4,1.6,"","","",0,0,0,2,1.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CMMIPL"
"27266","INNTYR","ST","INNOVATIVE TYRES AND TUBES LTD",0.01,1,"","",0,10,"INE070Y01023",129.1,64.2,152.4,2,"","","",0,0,0,66.75,64.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ITTL"
"27269","RAJBIO","SM","RAJPUTANA BIODIESEL LIMITED",0.01,1,"","",0,10,"INE0VHU01019",299,169,383.85,169,"","","",0,0,0,239.2,159.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RAJPUTANA"
"27274","C2CADV","SM","C2C ADVANCED SYSTEMS LIMITED",0.01,1,"","",0,10,"INE0U7V01015",802.2,197,954,197,"","","",0,0,0,245,163.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","C2C"
"27284","ABHPOW","SM","ABHA POWER AND STEEL LIMITED",0.01,1,"","",0,10,"INE0UYG01015",46.1,23,81.9,23,"","","",0,0,0,29.55,19.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ABHAPOWER"
"27291","APEECO","ST","APEX ECOTECH LIMITED",0.01,1,"","",0,10,"INE0T4V01015",297.15,102.05,297.15,73,"","","",0,0,0,275.6,249.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","APEXECO"
"27294","UNIRE1","BE","UPL LIMITED RE",0.01,1,"","",0,2,"INE628A20010",205,169.1,205,169.1,"","","",0,0,0,246.54,105.66,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UPL-RE"
"27297","RATINF","EQ","RATTANINDIA ENTERPRISES LTD",0.01,1,"","",0,2,"INE834M01019",57.68,24.4,94.85,1.15,"","","",0,0,0,31.84,21.24,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RTNINDIA"
"27303","SEPOW","EQ","SAMPANN UTPADAN INDIA LIMITED",0.01,1,"","",0,10,"INE735M01018",43.44,23.11,63.45,1.2,"","","",0,0,0,29.6,19.74,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SAMPANN"
"27309","AGATOU","SM","AGARWAL TOUGHENED GLASS IND",0.01,1,"","",0,10,"INE0P8X01016",174.05,81,174.05,81,"","","",0,0,0,191.3,127.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AGARWALTUF"
"27328","ADVMET","BE","ADVANCE METERING TECH LTD",0.01,1,"","",0,5,"INE436N01029",37.2,22.15,37.2,11.65,"","","",0,0,0,28.65,19.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AMTL"
"27329","TQC25A","TB","91 Day T-Bill 06 Mar 25",0.01,1,"","",0,100,"IN002024X359",0,0,0,0,"","","",0,0,0,104.94,94.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D060325"
"27330","THF25A","TB","182 Day T-Bill 05 Jun 25",0.01,1,"","",0,100,"IN002024Y340",0,0,99.77,99.47,"","","",0,0,0,104.75,94.78,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D050625"
"27331","TYL25A","TB","364 Day T-Bill 04 Dec 25",0.01,1,"","",0,100,"IN002024Z347",0,0,100,97,"","","",0,0,0,105,95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D041225"
"27334","SURDGN","EQ","SURAKSHA DIAGNOSTIC LIMITED",0.01,1,"","",0,2,"INE877V01027",349,224.1,449,224.1,"","","",0,0,0,402.1,268.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SURAKSHA"
"27339","GANINR","SM","GANESH INFRAWORLD LIMITED",0.01,1,"","",0,5,"INE0TVT01024",250,66.4,279.8,66.4,"","","",0,0,0,97.75,88.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GANESHIN"
"27353","ROSTEC","EQ","ROSSELL TECHSYS LIMITED",0.01,1,"","",0,2,"INE0OJW01016",1464.9,551.9,1464.9,231.15,"","","",0,0,0,1649.1,1099.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ROSSTECH"
"2739","PRICE","EQ","PRISM JOHNSON LIMITED",0.01,1,"","",0,10,"INE010A01011",176,97.1,246,3.6,"","","",0,0,0,140.46,93.64,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRSMJOHNSN"
"27405","664L27","GS","6.64% G-sec. 09 Dec 27",0.01,1,"","",0,100,"IN0020240167",0,0,0,0,"","","",0,0,0,106.89,96.71,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","664GS2027"
"27408","TELND2","N0","9.35% TELANG INF CO LTD DEC 29",0.01,1,"","",0,100000,"INE1C3207073",0,0,0,0,"","","",0,0,0,123300,82200,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","935TSI29"
"27421","TELND3","N0","9.35% TELANG INF CO LTD DEC 28",0.01,1,"","",0,100000,"INE1C3207081",0,0,0,0,"","","",0,0,0,122400,81600,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","935TSIIC28"
"27431","TELND4","N0","9.35% TELANG INF CO LTD DEC 32",0.01,1,"","",0,100000,"INE1C3207032",0,0,0,0,"","","",0,0,0,127021.2,84680.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","935TSI32"
"27441","TELND1","N0","9.35% TSL CORP LTD 34",0.01,1,"","",0,100000,"INE1C3207016",0,0,0,0,"","","",0,0,0,129000,86000,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","935TSI34"
"27448","TELND5","N0","9.35% TELANG INF CO LTD DEC 30",0.01,1,"","",0,100000,"INE1C3207065",0,0,0,0,"","","",0,0,0,124428,82952,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","935TSI30"
"275","AURPHA","EQ","AUROBINDO PHARMA LTD",0.01,1,"","",0,1,"INE406A01037",1734,1066.8,1734,0.59,"","","",0,0,0,1907.4,1560.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AUROPHARMA"
"27526","TELND7","N0","9.35 TSI INFRA CO LTD DEC 33",0.01,1,"","",0,10000000,"INE1C3207024",0,0,0,0,"","","",0,0,0,129084,86056,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","935TSIIC33"
"27537","TELND8","N0","9.35% TG Indl Infra Dec 27",0.01,1,"","",0,100000,"INE1C3207057",0,0,0,0,"","","",0,0,0,123332.4,82221.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","935TSI27"
"2755","PSLLIM","EQ","PSL LIMITED",0.01,1,"","",0,10,"INE474B01017",1.45,0.25,610,0.25,"","","",0,0,0,0.5,0.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PSL"
"27553","TELND6","N0","9.35% TELANG INF CO LTD DEC 31",0.01,1,"","",0,100000,"INE1C3207040",0,0,0,0,"","","",0,0,0,124890.01,83260.01,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","935TSI31"
"27571","ODICON","EQ","ODIGMA CONSULTANCY SOLN LTD",0.01,1,"","",0,10,"INE054301028",56.09,20,150,20,"","","",0,0,0,22.05,19.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ODIGMA"
"276","CHESPE","BE","CHEMCON SPECIALITY CHEMICALS",0.01,1,"","",0,10,"INE03YM01018",295,125,731.25,125,"","","",0,0,0,227.17,205.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CHEMCON"
"2761","PUNANA","EQ","PUNJAB ANAND LAMPS LTD",0.01,1,"","",0,10,"INE276B01016",0,0,211,16.5,"","","",0,0,0,126,84,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PUNANDLAMP"
"27629","EMETYR","SM","EMERALD TYRE MANUFACTURERS LTD",0.01,1,"","",0,10,"INE0RHD01013",137.95,72.5,198.95,72.5,"","","",0,0,0,97.9,65.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ETML"
"2764","PUNTRA","EQ","PUNJAB TRACTORS LTD",0.01,1,"","",0,10,"INE170A01013",0,0,513.33,58.33,"","","",0,0,0,114.6,76.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PUNJABTRAC"
"27660","STAND7","SG","7.04 GJ SDL Dec 33",0.01,1,"","",0,100,"IN1520240095",0,0,0,0,"","","",0,0,0,105,95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","704GJ33"
"2767","PUNWIR","EQ","PUNJAB WIRELESS SYSTEMS L",0.01,1,"","",0,10,"INE181A01010",0,0,325,26.85,"","","",0,0,0,75.18,50.12,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PUNJABWIRE"
"277","GIC","EQ","GENERAL INSURANCE CORP INDIA",0.01,1,"","",0,5,"INE481Y01014",417.95,337,525.5,81.5,"","","",0,0,0,421.2,280.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GICRE"
"27723","DHACRO","SM","DHANLAXMI CROP SCIENCE LIMITED",0.01,1,"","",0,10,"INE0V9V01010",45,20.05,110,20.05,"","","",0,0,0,28.8,19.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DHANLAXMI"
"2773","PUNCO","EQ","PUNJAB COMMUNICATIONS LIMITED",0.01,1,"","",0,10,"INE609A01010",0,0,335,16.25,"","","",0,0,0,44.76,29.84,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PUNJCOMMU"
"27754","INNTHI","EQ","INNOVANA THINKLABS LIMITED",0.01,1,"","",0,10,"INE403Y01018",550,290,799.95,15,"","","",0,0,0,363.9,242.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INNOVANA"
"278","AUTAXL","EQ","AUTOMOTIVE AXLES LIMITED",0.01,1,"","",0,10,"INE449A01011",2115,1540.2,2693.2,12.9,"","","",0,0,0,2041.4,1361,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AUTOAXLES"
"27820","IRBRE2","ID","IRB INFRASTRUCTURE RE3",0.01,1,"","",0,10,"INE0C8K20067",0,0,0,0,"","","",0,0,0,0.02,0.01,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IRBIT-RE2"
"2783","JUBING","EQ","JUBILANT INGREVIA LIMITED",0.01,1,"","",0,1,"INE0BY001018",795,537.3,885,241.3,"","","",0,0,0,749.85,499.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JUBLINGREA"
"27839","SAILIF","EQ","SAI LIFE SCIENCES LIMITED",0.01,1,"","",0,1,"INE570L01029",1697,783.85,1697,636.1,"","","",0,0,0,1920.6,1280.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SAILIFE"
"2792","EASTRI","EQ","EASY TRIP PLANNERS LIMITED",0.01,1,"","",0,1,"INE07O001026",10.6,5.71,36.75,5.03,"","","",0,0,0,6.91,4.61,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EASEMYTRIP"
"2794","RAJSPI","EQ","RSWM LIMITED",0.01,1,"","",0,10,"INE611A01016",238,120,367.7,5.8,"","","",0,0,0,264.48,176.32,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RSWM"
"27969","VISMEG","EQ","VISHAL MEGA MART LIMITED",0.01,1,"","",0,10,"INE01EA01019",153.4,98.77,157.6,95.99,"","","",0,0,0,112.91,92.39,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VMM"
"2799","CHEALK","EQ","CHEMFAB ALKALIES LTD",0.01,1,"","",0,5,"INE783X01023",703,290.35,1230,91,"","","",0,0,0,443.25,295.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CHEMFAB"
"28044","PURUNI","ST","PURPLE UNITED SALES LIMITED",0.01,1,"","",0,10,"INE0P5R01014",587.95,244.45,587.95,119.55,"","","",0,0,0,472.5,427.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PURPLEUTED"
"28046","ONEMOB","EQ","ONE MOBIKWIK SYSTEMS LIMITED",0.01,1,"","",0,2,"INE0HLU01028",305.95,151.46,698.3,151.46,"","","",0,0,0,254.97,169.99,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOBIKWIK"
"28069","SUPFAC","SM","SUPREME FACILITY MANAGEMENT",0.01,1,"","",0,10,"INE0U6N01014",43.5,16.5,75,16.5,"","","",0,0,0,24.7,16.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SFML"
"2809","RAJSUG","EQ","RAJSHREE SUGARS CHEMICALS LT",0.01,1,"","",0,10,"INE562B01019",43.2,24.65,224,3.5,"","","",0,0,0,38.24,25.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RAJSREESUG"
"2810","SGBT49","GB","2.50% SOV. GOLD BOND 9 MAR 29",0.01,1,"","",0,4662,"IN0020200427",0,0,18640,4500,"","","",0,0,0,16738.7,13695.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBMR29XII"
"28125","INVKNO","EQ","INVENTURUS KNOWLEDGE SOLU LTD",0.01,1,"","",0,1,"INE115Q01022",1933,1262,2189,1236.8,"","","",0,0,0,2135.8,1424,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IKS"
"2814","ARVLAB","EQ","ARVEE LABORATORIES INDIA LTD",0.01,1,"","",0,10,"INE006Z01016",290.78,129.11,315,18.8,"","","",0,0,0,208.87,139.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ARVEE"
"2816","RALIND","EQ","RALLIS INDIA LTD",0.01,1,"","",0,1,"INE613A01020",342.1,196.81,385.9,1.94,"","","",0,0,0,244.56,163.04,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RALLIS"
"2823","PENGOL","ST","PENTA GOLD LIMITED",0.01,1,"","",0,10,"INE175Y01012",0,0,253,7.6,"","","",0,0,0,4.55,4.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PENTAGOLD"
"28288","TQC25C","TB","91 Day T-Bill 20 Mar 25",0.01,1,"","",0,100,"IN002024X375",0,0,0,0,"","","",0,0,0,104.89,94.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D200325"
"2829","ANURAS","EQ","ANUPAM RASAYAN INDIA LIMITED",0.01,1,"","",0,10,"INE930P01018",1415,1045.2,1415,474,"","","",0,0,0,1449.2,966.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ANURAS"
"28309","THF25C","TB","182 Day T-Bill 19 Jun 25",0.01,1,"","",0,100,"IN002024Y365",0,0,99,98.83,"","","",0,0,0,103.79,93.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D190625"
"28311","TYL25C","TB","364 Day T-Bill 18 Dec 25",0.01,1,"","",0,100,"IN002024Z362",0,0,99.51,95.58,"","","",0,0,0,104.48,94.54,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D181225"
"28314","ANUPHA","EQ","ANUH PHARMA LTD",0.01,1,"","",0,5,"INE489G01022",99.5,67,122.85,67,"","","",0,0,0,112.17,74.79,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ANUHPHR"
"2837","RANSUG","EQ","RANA SUGARS LTD",0.01,1,"","",0,10,"INE625B01014",16.45,10.21,53.65,1.65,"","","",0,0,0,17.31,11.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RANASUG"
"28378","INTGEM","EQ","INTL GEMOLOGICAL INSTITUTE LTD",0.01,1,"","",0,2,"INE0Q9301021",391.45,287,642.3,282,"","","",0,0,0,364,297.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IGIL"
"2839","MAHCH","SM","MAHICKRA CHEMICALS LIMITED",0.01,1,"","",0,10,"INE961Y01015",314.5,131,314.5,35,"","","",0,0,0,377.4,251.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAHICKRA"
"284","AUTIND","EQ","TVS AUTOLEC",0.01,1,"","",0,10,"INE134C01015",0,0,133,13.35,"","","",0,0,0,31.2,20.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AUTOLEC"
"2841","LAXORG","EQ","LAXMI ORGANIC INDUSTRIES LTD",0.01,1,"","",0,2,"INE576O01020",223.34,107.6,628,107.6,"","","",0,0,0,213.88,142.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LXCHEM"
"28431","SIKRE1","BE","SIKKO INDUSTRIES LIMITED RE",0.01,1,"","",0,10,"INE112X20017",2.19,0.46,2.19,0.46,"","","",0,0,0,0.5,0.41,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SIKKO-RE"
"2844","RANMAD","EQ","RANE HOLDINGS LIMITED",0.01,1,"","",0,10,"INE384A01010",1894.5,981,2799,16.4,"","","",0,0,0,1918,1278.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RANEHOLDIN"
"2850","RASPRO","EQ","RAS PROPACK LAMIPACK LTD",0.01,1,"","",0,10,"INE279B01028",0,0,66,1.65,"","","",0,0,0,3.24,2.16,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RASLAMIPAK"
"2854","CRAAUT","EQ","CRAFTSMAN AUTOMATION LIMITED",0.01,1,"","",0,5,"INE00LO01017",11999,6324,11999,1245,"","","",0,0,0,13365,8911,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CRAFTSMAN"
"2856","ROOIN","EQ","ROOFIT INDUSTRIES LTD.",0.01,1,"","",0,10,"INE743A01017",0,0,171,1.3,"","","",0,0,0,2.15,1.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ROOFITIND"
"28574","IDEBRA","SM","IDENTICAL BRAINS STUDIOS LTD",0.01,1,"","",0,10,"INE0TD101011",43.6,14.1,99.75,14.1,"","","",0,0,0,21.6,14.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IDENTICAL"
"2859","RAYMON","EQ","RAYMOND LIMITED",0.01,1,"","",0,10,"INE301A01014",1122,320,3496,43.7,"","","",0,0,0,1173.6,782.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RAYMOND"
