token,ltp,ltt
72040,20.4,1755834891
72036,35.6,1755834891
71975,109.95,1755834891
72040,20.3,1755834891
71989,163.25,1755834891
71988,79.75,1755834891
71990,61.7,1755834891
71973,88.45,1755834891
72038,26.9,1755834891
71973,88.5,1755834891
71992,47.4,1755834891
71969,55.95,1755834891
71992,47.45,1755834891
71971,70.85,1755834891
72036,35.7,1755834891
71990,61.85,1755834891
71969,56.05,1755834891
71989,162.95,1755834892
71988,79.85,1755834892
71975,109.75,1755834892
71973,88.45,1755834892
72038,27.05,1755834892
71969,55.65,1755834892
71975,109.85,1755834892
72040,20.4,1755834892
71971,70.4,1755834892
71971,70.6,1755834892
71990,62,1755834892
71987,134.65,1755834892
71988,79.9,1755834892
71989,162.9,1755834893
71973,88.55,1755834893
71990,61.85,1755834893
71992,47.35,1755834893
72040,20.3,1755834893
72038,27,1755834893
72038,26.95,1755834893
71969,55.85,1755834893
71992,47.4,1755834893
71969,55.8,1755834893
71990,61.75,1755834893
71987,134.55,1755834893
71989,163.25,1755834894
71988,79.6,1755834894
71975,110,1755834894
71975,109.95,1755834894
71987,134.35,1755834894
71971,70.65,1755834894
72036,35.75,1755834894
71973,88.25,1755834894
71989,163,1755834894
71988,79.75,1755834894
71969,55.95,1755834894
71971,70.55,1755834894
72036,35.65,1755834894
71990,61.85,1755834894
71987,134,1755834895
71989,162.55,1755834895
71988,79.9,1755834895
72038,27,1755834895
71992,47.35,1755834895
71969,55.75,1755834895
71975,110.15,1755834895
71973,88.6,1755834895
72038,26.85,1755834895
71992,47.2,1755834895
71969,56.15,1755834895
71971,71.1,1755834895
72036,35.5,1755834895
71990,61.6,1755834895
71987,134.9,1755834895
71988,79.4,1755834896
71989,163.3,1755834896
71971,70.95,1755834896
71975,110,1755834896
72036,35.45,1755834896
71989,163.5,1755834896
71988,79.55,1755834896
71973,88.5,1755834896
71973,88.4,1755834896
71992,47.25,1755834896
71969,55.8,1755834896
71992,47.35,1755834896
71971,70.55,1755834896
72036,35.6,1755834896
71990,61.7,1755834896
71987,134.55,1755834896
71989,163.15,1755834897
71988,79.5,1755834897
71975,109.9,1755834897
72040,20.25,1755834897
71973,88.6,1755834897
72038,26.9,1755834897
71992,47.05,1755834897
71969,55.95,1755834897
72040,20.2,1755834897
71987,134.45,1755834897
71971,70.75,1755834897
72036,35.5,1755834897
71987,134.7,1755834898
71989,163.4,1755834898
71988,79.25,1755834898
71973,88.5,1755834898
71990,61.5,1755834898
71969,55.7,1755834898
71975,109.65,1755834898
72040,20.25,1755834898
72038,26.8,1755834898
71973,88.45,1755834898
71992,47.2,1755834898
71969,55.8,1755834898
71971,70.65,1755834898
72036,35.45,1755834898
71989,163.05,1755834899
71975,110.45,1755834899
72040,20.05,1755834899
71987,135.3,1755834899
71971,70.95,1755834899
72036,35.25,1755834899
71973,88.7,1755834899
72038,26.65,1755834899
71975,110.2,1755834899
72040,20.1,1755834899
71989,163.5,1755834899
71988,79.1,1755834899
71992,46.95,1755834899
71969,56,1755834899
72036,35.2,1755834899
71971,70.85,1755834899
71990,61.15,1755834899
71992,46.8,1755834899
71987,134.75,1755834900
71989,163.9,1755834900
71988,78.9,1755834900
71973,88.75,1755834900
72038,26.55,1755834900
71969,55.9,1755834900
71973,88.7,1755834900
72038,26.6,1755834900
71992,46.7,1755834900
71969,55.55,1755834900
71971,70.2,1755834900
72036,35.1,1755834900
71990,61.1,1755834900
71987,134.2,1755834901
71989,163,1755834901
71988,78.95,1755834901
71971,70.1,1755834901
71975,109.7,1755834901
72040,20,1755834901
71975,109.8,1755834901
72040,19.9,1755834901
71989,163.35,1755834901
71988,78.75,1755834901
71990,60.9,1755834901
71973,88.1,1755834901
72038,26.55,1755834901
71973,88.35,1755834901
71992,46.75,1755834901
71969,55.7,1755834901
71992,46.55,1755834901
71969,55.65,1755834901
71971,70.65,1755834901
71990,60.85,1755834901
71987,134.6,1755834901
71989,163.7,1755834902
71988,78.7,1755834902
71975,109.85,1755834902
72040,19.95,1755834902
71973,88.2,1755834902
72038,26.45,1755834902
71992,46.45,1755834902
71969,55.75,1755834902
71975,110.1,1755834902
72040,19.85,1755834902
71987,134.85,1755834902
71971,70.75,1755834902
72036,34.8,1755834902
71990,60.7,1755834902
71987,135,1755834903
71989,163.85,1755834903
71988,78.45,1755834903
71973,88.5,1755834903
71990,60.5,1755834903
71992,46.25,1755834903
71969,56,1755834903
71975,110.2,1755834903
72040,19.8,1755834903
72038,26.3,1755834903
71973,88.75,1755834903
72038,26.25,1755834903
71992,46.3,1755834903
71969,55.85,1755834903
71971,70.65,1755834903
72036,34.75,1755834903
71990,60.6,1755834903
71987,134.8,1755834904
71989,163.65,1755834904
71988,78.35,1755834904
71975,110.25,1755834904
72040,19.85,1755834904
71987,135.15,1755834904
71971,70.85,1755834904
72036,34.8,1755834904
71973,88.7,1755834904
71989,163.75,1755834904
71988,78.1,1755834904
71969,56,1755834904
71971,71.2,1755834904
72036,34.7,1755834904
71990,60.25,1755834904
71992,46.1,1755834904
71969,56.3,1755834904
71987,135.5,1755834904
71989,164.7,1755834905
71988,78,1755834905
71973,89.05,1755834905
71975,110.55,1755834905
72040,19.75,1755834905
71973,89.2,1755834905
72038,26.15,1755834905
71992,46.05,1755834905
71971,71.5,1755834905
72036,34.6,1755834905
71969,56.45,1755834905
71990,60.3,1755834905
71987,136.1,1755834906
71987,136.45,1755834906
71989,165,1755834906
71988,77.95,1755834906
71971,71.65,1755834906
71975,111.25,1755834906
72036,34.7,1755834906
72040,19.8,1755834906
71989,165.15,1755834906
71988,77.8,1755834906
71990,60.2,1755834906
72038,26.25,1755834906
71973,89.55,1755834906
71992,46.1,1755834906
71973,89.6,1755834906
72038,26.3,1755834906
71969,56.5,1755834906
71969,56.25,1755834906
71971,70.7,1755834906
71992,46.55,1755834906
71990,60.8,1755834906
71987,135.25,1755834907
71989,164.05,1755834907
71988,78.75,1755834907
72036,35.05,1755834907
71975,110.1,1755834907
72040,20.05,1755834907
72038,26.55,1755834907
71973,88.55,1755834907
71992,46.7,1755834907
71969,55.8,1755834907
71975,110.2,1755834907
72040,20,1755834907
71987,134.8,1755834907
72036,35.15,1755834907
71971,70.8,1755834907
71990,60.95,1755834907
71969,55.95,1755834907
71987,134.75,1755834908
71989,163.75,1755834908
71989,163.45,1755834908
71988,78.95,1755834908
71992,46.65,1755834908
71973,89,1755834908
72038,26.45,1755834908
71975,110.5,1755834908
71973,88.7,1755834908
72038,26.5,1755834908
71969,55.9,1755834908
72036,35.1,1755834908
71971,70.7,1755834908
71990,60.9,1755834908
71987,135.1,1755834909
71989,163.8,1755834909
71988,78.85,1755834909
71975,109.85,1755834909
71987,134.3,1755834909
71971,70.1,1755834909
72036,35.35,1755834909
71973,87.95,1755834909
72038,26.7,1755834909
72040,20.15,1755834909
71989,162.7,1755834909
71988,79.35,1755834909
71969,55.35,1755834909
71992,47,1755834909
71990,61.45,1755834909
71969,55.25,1755834909
71992,46.85,1755834909
71971,69.8,1755834909
71973,87.7,1755834909
71990,61.5,1755834909
71987,133.65,1755834910
71989,162.9,1755834910
71988,79.2,1755834910
71975,109.2,1755834910
72040,20.2,1755834910
71973,87.95,1755834910
72038,26.6,1755834910
71969,55.55,1755834910
71992,46.9,1755834910
72036,35.1,1755834910
71971,70.4,1755834910
71990,60.95,1755834910
71975,109.85,1755834910
71987,134.25,1755834911
71987,134,1755834911
71989,162.6,1755834911
71988,78.95,1755834911
71971,70,1755834911
72040,20.1,1755834911
72036,35.3,1755834911
71969,55.15,1755834911
71992,47,1755834911
71975,108.85,1755834911
71989,162.3,1755834911
71988,79.25,1755834911
71973,87.6,1755834911
71990,61.55,1755834911
71973,87.4,1755834911
72038,26.8,1755834911
71969,54.9,1755834911
71992,47.05,1755834911
72036,35.45,1755834911
71971,69.55,1755834911
71990,61.6,1755834911
71987,133.4,1755834912
71989,162.15,1755834912
71988,79.4,1755834912
71975,109,1755834912
71973,87.9,1755834912
72038,26.7,1755834912
71969,55.15,1755834912
71992,46.95,1755834912
71975,109.15,1755834912
72040,20.15,1755834912
71987,133.6,1755834912
72036,35.25,1755834912
71971,69.9,1755834912
71990,61.4,1755834912
71969,55.1,1755834912
71987,133.75,1755834913
71989,162.4,1755834913
71988,79.25,1755834913
71992,46.85,1755834913
71973,87.7,1755834913
71975,109.2,1755834913
72040,20.1,1755834913
71973,87.35,1755834913
72038,26.65,1755834913
71969,54.9,1755834913
71992,47.05,1755834913
72036,35.35,1755834913
71971,69.65,1755834913
71990,61.5,1755834913
71987,133.4,1755834914
71989,161.35,1755834914
71988,79.55,1755834914
71975,108,1755834914
72040,20.3,1755834914
71975,107.85,1755834914
71987,132.2,1755834914
71971,68.9,1755834914
72036,35.55,1755834914
71973,86.75,1755834914
72038,26.85,1755834914
72040,20.25,1755834914
71989,160.8,1755834914
71988,79.7,1755834914
71969,54.5,1755834914
71992,47.2,1755834914
71990,61.65,1755834914
71969,54.55,1755834914
71992,47.15,1755834914
72036,35.4,1755834914
71971,69.05,1755834914
71973,86.9,1755834914
72038,26.7,1755834914
71990,61.7,1755834914
71987,132.65,1755834915
71989,161.25,1755834915
71988,79.4,1755834915
71975,107.2,1755834915
72040,20.3,1755834915
71973,86.2,1755834915
72038,26.8,1755834915
71969,54.1,1755834915
71992,47.25,1755834915
72036,35.5,1755834915
71971,68.65,1755834915
71990,61.65,1755834915
71975,107.6,1755834915
71987,132.15,1755834916
71987,132.1,1755834916
71989,160.7,1755834916
71988,79.75,1755834916
72040,20.25,1755834916
72036,35.55,1755834916
71969,54,1755834916
71975,107.35,1755834916
71989,160.35,1755834916
71988,79.55,1755834916
71990,61.75,1755834916
71973,86,1755834916
72038,26.85,1755834916
71969,53.95,1755834916
72038,26.8,1755834916
72036,35.45,1755834916
71990,61.6,1755834916
71987,132.35,1755834917
71989,161.35,1755834917
71988,79.5,1755834917
71975,108.7,1755834917
72040,20.1,1755834917
71973,87.1,1755834917
72038,26.65,1755834917
71969,54.55,1755834917
71992,46.95,1755834917
71975,108.05,1755834917
72040,20.2,1755834917
71987,132.4,1755834917
72036,35.5,1755834917
71971,68.95,1755834917
71990,61.55,1755834917
71971,69,1755834917
71969,54.3,1755834917
71987,132.5,1755834918
71988,79.4,1755834918
71990,61.6,1755834918
71992,47.05,1755834918
71973,86.85,1755834918
72038,26.75,1755834918
71975,108.25,1755834918
72038,26.8,1755834918
71969,54.5,1755834918
71990,61.55,1755834918
71987,132.9,1755834919
71989,161,1755834919
71988,79.85,1755834919
71975,107.7,1755834919
72040,20.3,1755834919
71987,132.25,1755834919
71971,68.65,1755834919
72036,35.7,1755834919
71973,86.3,1755834919
72038,26.9,1755834919
72040,20.4,1755834919
71989,160.7,1755834919
71988,79.9,1755834919
71969,54,1755834919
71992,47.3,1755834919
71990,61.9,1755834919
72036,35.75,1755834919
71971,68.7,1755834919
71973,86.35,1755834919
72038,26.95,1755834919
71987,132.1,1755834920
71989,160.3,1755834920
71988,79.85,1755834920
71975,107.55,1755834920
72040,20.35,1755834920
71973,86.25,1755834920
71969,53.95,1755834920
71992,47.4,1755834920
72036,35.65,1755834920
71971,68.45,1755834920
71990,62,1755834920
71987,131.95,1755834921
71975,107.5,1755834921
71987,131.75,1755834921
71989,160.25,1755834921
71988,79.95,1755834921
71971,68.55,1755834921
72036,35.55,1755834921
71969,54,1755834921
71992,47.25,1755834921
71975,107.6,1755834921
72040,20.25,1755834921
71989,160.65,1755834921
71988,79.75,1755834921
71973,86.1,1755834921
71990,61.85,1755834921
71973,86.2,1755834921
72038,26.9,1755834921
71992,47.35,1755834921
72036,35.6,1755834921
71971,68.25,1755834921
71987,131.3,1755834922
71989,159.5,1755834922
71988,79.95,1755834922
71975,106.5,1755834922
72040,20.4,1755834922
71973,85.8,1755834922
72038,27,1755834922
71969,53.7,1755834922
71992,47.45,1755834922
71975,106.7,1755834922
72040,20.35,1755834922
71987,130.85,1755834922
72036,35.85,1755834922
71971,67.75,1755834922
71990,62.15,1755834922
71971,67.65,1755834922
72036,35.8,1755834922
71969,53.25,1755834923
71987,130.55,1755834923
71989,159,1755834923
71988,80.45,1755834923
71990,62.1,1755834923
71992,47.4,1755834923
71973,85.65,1755834923
72038,27.05,1755834923
71975,106.5,1755834923
72040,20.4,1755834923
71973,85.6,1755834923
72038,26.95,1755834923
71969,53.3,1755834923
71992,47.45,1755834923
72036,35.75,1755834923
71971,67.7,1755834923
71990,62.15,1755834923
71989,158.95,1755834924
71988,80.15,1755834924
71975,106.3,1755834924
72040,20.35,1755834924
71987,130.6,1755834924
71971,67.85,1755834924
72036,35.85,1755834924
71973,85.25,1755834924
72038,27.05,1755834924
71989,159.1,1755834924
71969,53.45,1755834924
71992,47.65,1755834924
71990,62.25,1755834924
71969,53.55,1755834924
71992,47.45,1755834924
71971,67.95,1755834924
71973,85.45,1755834924
71990,62.2,1755834924
71987,130.65,1755834925
71989,159.35,1755834925
71988,80.45,1755834925
71975,106.95,1755834925
72040,20.3,1755834925
71973,86,1755834925
72038,26.95,1755834925
71969,53.8,1755834925
71992,47.55,1755834925
72036,35.75,1755834925
71971,68.25,1755834925
71990,62.05,1755834925
71987,131.5,1755834926
71975,107.3,1755834926
71987,131.45,1755834926
71989,159.95,1755834926
71988,80.15,1755834926
71971,68.45,1755834926
72040,20.35,1755834926
72036,35.7,1755834926
71975,107.6,1755834926
72040,20.3,1755834926
71969,54,1755834926
71992,47.45,1755834926
71989,160.75,1755834926
71988,79.95,1755834926
71973,86.1,1755834926
71990,61.85,1755834926
71973,86.25,1755834926
71969,54.1,1755834926
71992,47.4,1755834926
72038,27,1755834926
72036,35.65,1755834926
71971,68.95,1755834926
71990,61.9,1755834926
71987,132.4,1755834927
71989,161.3,1755834927
71988,79.8,1755834927
71975,108.3,1755834927
72040,20.25,1755834927
71973,87.1,1755834927
72038,26.95,1755834927
71969,54.7,1755834927
71992,47.25,1755834927
72040,20.3,1755834927
71987,133,1755834927
71971,69.35,1755834927
71990,61.8,1755834927
71987,133.3,1755834928
71989,161.95,1755834928
71988,79.7,1755834928
71990,61.5,1755834928
71992,47.1,1755834928
71973,87.5,1755834928
72038,26.8,1755834928
71975,109.1,1755834928
72040,20.25,1755834928
71973,87.8,1755834928
72038,26.85,1755834928
71969,55,1755834928
71992,47.15,1755834928
72036,35.35,1755834928
71971,69.65,1755834928
71990,61.4,1755834928
71987,133.6,1755834929
71989,162.15,1755834929
71988,79.2,1755834929
71975,108.85,1755834929
72040,20.2,1755834929
71975,108.6,1755834929
71987,133.75,1755834929
71971,69.75,1755834929
72036,35.4,1755834929
71973,87.7,1755834929
72038,26.7,1755834929
71989,162.4,1755834929
71988,79.15,1755834929
71969,55.1,1755834929
71992,46.9,1755834929
71990,61.2,1755834929
71969,54.95,1755834929
71992,47,1755834929
72036,35.45,1755834929
71971,69.45,1755834929
71973,87.2,1755834929
72038,26.8,1755834929
71990,61.4,1755834929
71987,133.3,1755834930
71989,161.95,1755834930
71988,79.3,1755834930
72040,20.25,1755834930
71973,87.35,1755834930
72038,26.9,1755834930
71969,54.85,1755834930
71992,47.25,1755834930
71971,69.65,1755834930
71990,61.65,1755834930
71987,133.2,1755834931
71975,108.55,1755834931
71989,161.9,1755834931
71988,79.5,1755834931
71971,69.4,1755834931
72036,35.6,1755834931
71975,108.45,1755834931
72040,20.3,1755834931
71969,54.7,1755834931
71992,47.3,1755834931
71989,161.8,1755834931
71988,79.7,1755834931
71973,87.15,1755834931
71990,61.85,1755834931
71973,86.95,1755834931
72038,26.95,1755834931
71969,54.55,1755834931
71992,47.2,1755834931
72038,26.9,1755834931
72036,35.5,1755834931
71971,69.2,1755834931
71990,61.65,1755834931
71987,133.3,1755834932
71989,162.15,1755834932
71988,79.2,1755834932
71975,109.25,1755834932
72040,20.25,1755834932
71973,87.5,1755834932
71969,54.75,1755834932
71992,47.15,1755834932
71975,108.7,1755834932
71987,133.55,1755834932
72036,35.4,1755834932
71971,69.6,1755834932
71971,69.45,1755834932
71987,133.35,1755834933
71969,54.9,1755834933
71989,162.1,1755834933
71988,79.4,1755834933
71990,61.35,1755834933
71992,47,1755834933
71973,87.55,1755834933
72038,26.8,1755834933
71975,108.85,1755834933
72040,20.2,1755834933
71973,87.8,1755834933
72038,26.75,1755834933
71969,55.2,1755834933
71971,69.7,1755834933
71990,61.2,1755834933
71987,133.95,1755834934
71989,162.4,1755834934
71988,79.1,1755834934
71975,108.95,1755834934
71975,109.05,1755834934
71987,133.9,1755834934
71971,69.65,1755834934
71973,87.45,1755834934
71989,162.75,1755834934
71988,79.2,1755834934
71969,54.9,1755834934
71990,61.4,1755834934
71969,55,1755834934
72036,35.35,1755834934
71971,69.7,1755834934
71973,87.6,1755834934
72038,26.8,1755834934
71990,61.3,1755834934
71987,133.05,1755834935
71989,161.9,1755834935
71988,79.35,1755834935
71975,108.85,1755834935
71973,87.5,1755834935
72038,26.65,1755834935
71992,46.85,1755834935
71971,69.5,1755834935
71990,61.35,1755834935
71987,133.5,1755834936
71975,109,1755834936
71989,162.3,1755834936
71988,79.2,1755834936
71971,69.55,1755834936
72040,20.1,1755834936
72036,35.3,1755834936
71975,108.6,1755834936
72040,20.2,1755834936
71969,54.75,1755834936
71992,46.9,1755834936
71989,162.05,1755834936
71988,79.15,1755834936
71973,87.25,1755834936
71990,61.2,1755834936
71973,87.35,1755834936
72038,26.7,1755834936
71969,54.9,1755834936
71992,46.7,1755834936
72038,26.55,1755834936
72036,35.25,1755834936
71971,69.65,1755834936
71990,61.15,1755834936
71987,134,1755834937
71989,162.7,1755834937
71988,78.9,1755834937
71975,109.1,1755834937
72040,20.1,1755834937
71973,87.85,1755834937
72038,26.65,1755834937
71969,54.95,1755834937
71992,46.85,1755834937
71975,109.05,1755834937
72040,20.15,1755834937
71987,133.25,1755834937
72036,35.35,1755834937
71971,69.35,1755834937
71990,61.35,1755834937
71987,133.65,1755834938
71989,162.35,1755834938
71969,54.85,1755834938
71988,79.2,1755834938
71988,79.1,1755834938
71990,61.25,1755834938
71992,47,1755834938
71973,87.25,1755834938
72038,26.75,1755834938
71975,108.45,1755834938
72040,20.1,1755834938
71973,87,1755834938
72038,26.8,1755834938
71969,54.55,1755834938
71992,47.15,1755834938
71971,69.3,1755834938
72036,35.5,1755834938
71990,61.55,1755834938
71987,133.05,1755834939
71989,162.05,1755834939
71988,79.35,1755834939
71975,108.35,1755834939
72040,20.15,1755834939
71987,133.3,1755834939
71973,87.2,1755834939
72038,26.85,1755834939
71989,162,1755834939
71988,79.25,1755834939
71969,54.6,1755834939
71992,47,1755834939
71992,47.15,1755834939
71971,69.4,1755834939
71973,87.15,1755834939
72038,26.75,1755834939
71987,133,1755834940
71989,162.05,1755834940
71988,79.45,1755834940
71975,109.25,1755834940
72040,20.1,1755834940
71973,87.8,1755834940
72038,26.7,1755834940
71969,55.1,1755834940
71992,46.85,1755834940
72036,35.25,1755834940
71971,69.8,1755834940
71990,61.25,1755834940
71987,134,1755834941
71975,109.45,1755834941
71988,78.85,1755834941
71989,163.05,1755834941
71987,134.5,1755834941
71971,70.1,1755834941
71975,109.35,1755834941
72040,20.15,1755834941
71969,55.4,1755834941
71992,46.95,1755834941
71989,162.95,1755834941
71988,79.1,1755834941
71973,88.2,1755834941
71990,61.15,1755834941
71973,88,1755834941
71969,55.25,1755834941
71992,47,1755834941
72038,26.75,1755834941
72036,35.3,1755834941
71971,69.95,1755834941
71990,61.4,1755834941
71987,133.95,1755834942
71988,79.3,1755834942
71975,109.55,1755834942
71973,88.5,1755834942
72038,26.7,1755834942
71969,55.75,1755834942
71992,46.75,1755834942
71971,70.8,1755834942
71975,110.35,1755834942
72040,20.05,1755834942
71987,135.2,1755834942
72036,35.25,1755834942
71971,70.65,1755834942
71990,61.05,1755834942
71987,135,1755834943
71969,55.85,1755834943
71989,164,1755834943
71988,78.6,1755834943
71990,60.85,1755834943
71992,46.7,1755834943
71973,88.9,1755834943
72038,26.55,1755834943
71975,110.45,1755834943
72040,20.1,1755834943
71973,88.6,1755834943
71969,55.8,1755834943
71992,46.85,1755834943
72036,35.4,1755834943
71971,70.55,1755834943
71990,61.2,1755834943
71987,135.4,1755834944
71989,164.1,1755834944
71988,78.8,1755834944
71975,110.8,1755834944
72040,20.15,1755834944
71975,110.55,1755834944
71971,70.8,1755834944
72036,35.3,1755834944
71973,88.9,1755834944
72038,26.7,1755834944
71989,164.45,1755834944
71988,78.7,1755834944
71969,56.1,1755834944
71990,61,1755834944
71969,55.95,1755834944
71992,46.9,1755834944
72036,35.35,1755834944
71971,70.75,1755834944
71973,88.75,1755834944
72038,26.8,1755834944
71990,61.35,1755834944
71987,135.3,1755834945
71989,164,1755834945
71988,78.95,1755834945
71975,110.6,1755834945
72040,20.2,1755834945
71973,88.9,1755834945
72038,26.7,1755834945
71969,55.9,1755834945
71992,46.85,1755834945
72036,35.2,1755834945
71971,70.65,1755834945
71990,60.95,1755834945
71987,135,1755834946
71975,110.05,1755834946
71987,135.25,1755834946
71971,70.7,1755834946
72040,20.1,1755834946
72040,20.15,1755834946
71969,55.8,1755834946
71992,46.7,1755834946
71989,164.1,1755834946
71988,78.8,1755834946
71973,88.75,1755834946
71973,88.8,1755834946
72038,26.6,1755834946
71992,46.65,1755834946
72038,26.65,1755834946
72036,35.15,1755834946
71971,70.8,1755834946
71990,61.05,1755834946
71987,135.45,1755834947
71989,164.2,1755834947
71988,78.85,1755834947
71975,110.4,1755834947
72040,20.1,1755834947
71973,89.2,1755834947
71969,56,1755834947
71992,46.7,1755834947
71971,71,1755834947
71975,110.6,1755834947
71987,135.5,1755834947
72036,35.1,1755834947
71990,60.95,1755834947
71987,135.4,1755834948
71969,55.95,1755834948
71989,164.6,1755834948
71988,78.7,1755834948
71990,61,1755834948
71992,46.65,1755834948
71973,89.15,1755834948
72038,26.7,1755834948
71975,110.75,1755834948
71973,89.4,1755834948
71969,56.5,1755834948
71992,46.75,1755834948
72036,35.25,1755834948
71971,71.1,1755834948
71990,61.1,1755834948
71987,135.75,1755834949
71989,164.9,1755834949
71975,110.9,1755834949
72040,20.2,1755834949
71987,136.05,1755834949
71971,71.35,1755834949
71973,89.55,1755834949
72040,20.15,1755834949
71989,165.15,1755834949
71988,78.75,1755834949
71969,56.25,1755834949
71990,60.85,1755834949
71969,56.6,1755834949
71992,46.7,1755834949
72036,35.2,1755834949
71971,71.45,1755834949
71990,60.8,1755834949
71973,89.8,1755834949
72038,26.6,1755834949
71987,136.45,1755834950
71989,165,1755834950
71988,78.5,1755834950
71975,111.9,1755834950
72040,20.1,1755834950
71973,89.85,1755834950
72038,26.65,1755834950
71969,56.8,1755834950
72036,35.1,1755834950
71971,71.9,1755834950
71987,136.7,1755834951
71975,111.75,1755834951
71989,166,1755834951
71987,137,1755834951
71971,72,1755834951
72036,35.15,1755834951
72040,20.05,1755834951
71975,112,1755834951
72040,20.15,1755834951
71969,56.95,1755834951
71989,166.05,1755834951
71988,78.65,1755834951
71973,90.1,1755834951
71973,90.25,1755834951
71992,46.55,1755834951
72036,35.2,1755834951
71990,60.95,1755834951
71987,136.5,1755834952
71989,165.55,1755834952
71988,78.55,1755834952
71975,111.7,1755834952
72040,20.1,1755834952
71973,90,1755834952
72038,26.7,1755834952
71969,56.85,1755834952
71992,46.75,1755834952
71975,112.1,1755834952
71987,137.2,1755834952
72036,35.15,1755834952
71990,60.75,1755834952
72036,35.25,1755834952
71987,137.1,1755834953
71969,56.8,1755834953
71989,165.65,1755834953
71988,78.7,1755834953
71989,165.6,1755834953
71988,78.6,1755834953
71990,60.85,1755834953
71992,46.6,1755834953
71973,89.9,1755834953
72038,26.65,1755834953
71975,111.45,1755834953
71973,89.85,1755834953
72038,26.7,1755834953
71969,56.6,1755834953
71992,46.7,1755834953
72036,35.1,1755834953
71971,71.8,1755834953
71987,136.9,1755834954
71989,165.9,1755834954
71988,78.5,1755834954
71975,112.05,1755834954
72040,20.15,1755834954
71975,112,1755834954
71987,136.95,1755834954
71971,71.9,1755834954
72036,35.2,1755834954
71973,90.45,1755834954
72038,26.55,1755834954
72040,20.05,1755834954
71989,166.4,1755834954
71988,78.65,1755834954
71969,56.9,1755834954
71969,57,1755834954
71992,46.65,1755834954
72036,35.15,1755834954
71971,72.15,1755834954
72038,26.6,1755834954
71987,137.4,1755834955
71989,166.3,1755834955
71988,78.5,1755834955
72040,20.1,1755834955
71973,90.4,1755834955
71971,72,1755834955
71990,60.9,1755834955
71987,137.1,1755834956
71975,111.8,1755834956
71989,165.9,1755834956
71987,136.8,1755834956
71975,111.7,1755834956
72040,20.05,1755834956
71969,56.7,1755834956
71989,165.15,1755834956
71988,78.6,1755834956
71973,89.7,1755834956
71990,61,1755834956
71973,89.8,1755834956
72038,26.7,1755834956
71992,46.75,1755834956
71969,56.65,1755834956
71971,71.45,1755834956
71990,60.9,1755834956
71987,135.85,1755834957
71989,164.9,1755834957
71988,78.8,1755834957
71975,110.85,1755834957
72040,20.1,1755834957
71973,89.5,1755834957
72038,26.55,1755834957
71992,46.7,1755834957
71969,56.3,1755834957
71971,71.05,1755834957
71975,111,1755834957
72040,20.15,1755834957
71987,136.05,1755834957
72036,35.1,1755834957
71971,71.1,1755834957
71990,60.8,1755834957
71987,135.85,1755834958
71969,56.4,1755834958
71989,165.15,1755834958
71988,78.5,1755834958
71989,165,1755834958
71990,60.85,1755834958
71992,46.5,1755834958
71973,89.45,1755834958
71975,111.2,1755834958
72040,20.05,1755834958
71973,89.3,1755834958
71992,46.55,1755834958
71969,56.25,1755834958
72036,35.05,1755834958
71971,71.05,1755834958
71990,60.9,1755834958
71987,135.35,1755834959
71989,164.5,1755834959
71988,78.55,1755834959
71975,110.65,1755834959
71975,110.45,1755834959
71987,135.6,1755834959
71971,70.8,1755834959
72036,35.15,1755834959
71973,88.75,1755834959
72040,20.1,1755834959
71989,164.45,1755834959
71988,78.75,1755834959
71992,46.6,1755834959
71969,55.95,1755834959
71990,60.95,1755834959
71969,55.9,1755834959
71992,46.65,1755834959
72036,35.25,1755834959
71990,60.9,1755834959
71973,88.7,1755834959
71987,134.75,1755834960
71989,163.95,1755834960
71988,78.95,1755834960
71975,109.45,1755834960
72040,20.15,1755834960
71973,88,1755834960
72038,26.8,1755834960
71992,47.15,1755834960
72036,35.45,1755834960
71971,69.9,1755834960
71969,55.05,1755834960
71990,61.45,1755834960
71987,133.75,1755834961
71975,109.1,1755834961
71989,162.85,1755834961
71988,79.2,1755834961
71987,133.9,1755834961
71971,69.85,1755834961
71975,109.3,1755834961
72040,20.1,1755834961
71969,55.35,1755834961
71992,47,1755834961
71988,79,1755834961
71990,61.3,1755834961
72038,26.7,1755834961
71969,55.15,1755834961
71992,46.9,1755834961
72036,35.35,1755834961
71971,70,1755834961
71987,134.3,1755834962
71989,162.95,1755834962
71988,78.95,1755834962
71975,109.85,1755834962
72040,20.05,1755834962
71973,88.4,1755834962
72038,26.5,1755834962
71969,55.65,1755834962
71992,46.4,1755834962
71971,70.8,1755834962
71975,110.55,1755834962
72040,19.9,1755834962
71987,135.2,1755834962
72036,34.95,1755834962
71971,70.75,1755834962
71990,60.65,1755834962
71987,135.4,1755834963
71989,164.05,1755834963
71988,78.4,1755834963
71969,55.85,1755834963
71989,164.1,1755834963
71990,60.45,1755834963
71992,46.35,1755834963
71973,89,1755834963
72038,26.3,1755834963
71975,110.75,1755834963
72040,19.85,1755834963
71973,88.8,1755834963
72038,26.25,1755834963
71969,55.75,1755834963
71992,46.25,1755834963
72036,34.9,1755834963
71971,70.35,1755834963
71990,60.55,1755834963
71987,134.8,1755834964
71989,163.6,1755834964
71988,78.15,1755834964
71975,109.9,1755834964
71975,109.95,1755834964
71987,135,1755834964
72036,34.75,1755834964
71973,88.55,1755834964
72038,26.2,1755834964
