indicator,good,bad,oscillating,total,success_rate,interval_label
RSI_5_90_10,29,14,0,43,67.44,1min
RSI_5_90_10,12,0,0,12,100,5min
RSI_5_90_10,12,1,0,13,92.31,10min
RSI_5_90_10,3,1,0,4,75,15min
RSI_5_90_10,1,0,0,1,100,20min
RSI_5_90_10,1,0,0,1,100,30min
